network,seed,hosts,vulns,model,filter,aggregation,num_paths,id_path,impact,exploit,score,risk,mod,path_time,source,target
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,25,6.0477304915445185,3.8870427750000003,10.0,14.988581186759903,6.403636440627632,0.34,USER@host-18,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,26,6.0477304915445185,3.8870427750000003,10.0,9.673652820658848,4.427535136625551,0.32,USER@host-18,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,27,6.0477304915445185,3.8870427750000003,10.0,13.745981532782519,6.460742204999839,0.25,USER@host-18,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,28,6.0477304915445185,3.8870427750000003,10.0,0.0,2.4900827874252855,0.46,USER@host-18,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,29,6.0477304915445185,3.8870427750000003,10.0,14.628926148576008,6.379478472692999,0.43,USER@host-18,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,30,6.0477304915445185,3.8870427750000003,10.0,9.56103208350684,4.471890884881043,0.37,USER@host-18,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,31,6.0477304915445185,3.8870427750000003,10.0,17.37632584281549,6.576241718038592,0.29,USER@host-18,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,32,6.0477304915445185,3.8870427750000003,10.0,15.347273864821336,6.428220391933685,0.36,USER@host-18,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,33,6.0477304915445185,3.8870427750000003,10.0,14.848051299362286,6.3941381273912405,0.29,USER@host-15,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,34,6.0477304915445185,3.8870427750000003,10.0,9.627642500765166,4.418713421527669,0.35,USER@host-15,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,35,6.0477304915445185,3.8870427750000003,10.0,13.678384261207766,6.456818463466702,0.32,USER@host-15,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,36,6.0477304915445185,3.8870427750000003,10.0,0.0,2.4746556151421437,0.49,USER@host-15,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,37,6.0477304915445185,3.8870427750000003,10.0,14.540742354317384,6.37363102121483,0.34,USER@host-15,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,38,6.0477304915445185,3.8870427750000003,10.0,9.346436171938882,4.43665363887021,0.16,USER@host-15,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,39,6.0477304915445185,3.8870427750000003,10.0,17.32244601049776,6.572119498166461,0.23,USER@host-15,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,40,6.0477304915445185,3.8870427750000003,10.0,15.278945150204914,6.423499785279421,0.32,USER@host-15,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,41,6.0477304915445185,3.8870427750000003,10.0,14.99944585095529,6.40437391166992,0.12,NONE@host-18,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,42,6.0477304915445185,3.8870427750000003,10.0,9.659002646087469,4.424723555162332,0.17,NONE@host-18,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,43,6.0477304915445185,3.8870427750000003,10.0,13.707606354487519,6.458512603776745,0.16,NONE@host-18,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,44,6.0477304915445185,3.8870427750000003,10.0,0.0,2.487853234411491,0.22,NONE@host-18,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,45,6.0477304915445185,3.8870427750000003,10.0,14.608957891259129,6.378151754960151,0.21,NONE@host-18,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,46,6.0477304915445185,3.8870427750000003,10.0,9.547018789194695,4.469574013921315,0.2,NONE@host-18,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,47,6.0477304915445185,3.8870427750000003,10.0,17.33635344146343,6.57318254475681,0.15,NONE@host-18,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,48,6.0477304915445185,3.8870427750000003,10.0,15.312790087642894,6.42583582162483,0.22,NONE@host-18,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,49,6.0477304915445185,3.8870427750000003,10.0,14.911113741667934,6.398391148605867,0.28,USER@host-16,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,50,6.0477304915445185,3.8870427750000003,10.0,9.623617079726882,4.41794277901977,0.35,USER@host-16,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,51,6.0477304915445185,3.8870427750000003,10.0,13.685179614591299,6.457212138648671,0.28,USER@host-16,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,52,6.0477304915445185,3.8870427750000003,10.0,0.0,2.4708434569041806,0.46,USER@host-16,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,53,6.0477304915445185,3.8870427750000003,10.0,14.533301784045292,6.373139011183074,0.39,USER@host-16,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,54,6.0477304915445185,3.8870427750000003,10.0,9.499173597313574,4.4616801814144535,0.33,USER@host-16,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,55,6.0477304915445185,3.8870427750000003,10.0,17.286480902133317,6.569373582236539,0.29,USER@host-16,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,56,6.0477304915445185,3.8870427750000003,10.0,15.265109664276256,6.422546080235523,0.38,USER@host-16,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,57,6.0477304915445185,3.8870427750000003,9.8,14.804190425586983,6.3911890551917585,0.53,ROOT@host-28,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,58,6.0477304915445185,3.8870427750000003,9.8,9.607101901147429,4.414783016054528,0.75,ROOT@host-28,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,59,6.0477304915445185,3.8870427750000003,9.8,13.620838976764274,6.453491573013294,0.42,ROOT@host-28,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,60,6.0477304915445185,3.8870427750000003,9.8,0.0,2.472292426929777,0.77,ROOT@host-28,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,61,6.0477304915445185,3.8870427750000003,9.8,14.510864769305057,6.371656651634033,0.74,ROOT@host-28,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,62,6.0477304915445185,3.8870427750000003,9.8,9.497823043279578,4.461457731012456,0.62,ROOT@host-28,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,63,6.0477304915445185,3.8870427750000003,9.8,17.291076248122497,6.569724180224684,0.6,ROOT@host-28,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,64,6.0477304915445185,3.8870427750000003,9.8,15.238619134045749,6.420722056552389,0.85,ROOT@host-28,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,65,6.0477304915445185,3.8870427750000003,10.0,15.046790356466751,6.407592802893136,0.65,ROOT@host-14,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,66,6.0477304915445185,3.8870427750000003,10.0,9.665704148249883,4.426009363675759,0.8,ROOT@host-14,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,67,6.0477304915445185,3.8870427750000003,10.0,0.0,2.491103077773196,0.98,ROOT@host-14,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,68,6.0477304915445185,3.8870427750000003,10.0,14.625024050985127,6.379219091345548,0.83,ROOT@host-14,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,69,6.0477304915445185,3.8870427750000003,10.0,9.554189759961595,4.470759343100734,0.76,ROOT@host-14,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,70,6.0477304915445185,3.8870427750000003,10.0,17.33303409119081,6.572928760669078,0.59,ROOT@host-14,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,1,71,71,6.0477304915445185,3.8870427750000003,10.0,15.317011469788032,6.4261274916608295,0.75,ROOT@host-14,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,1,6.0477304915445185,3.8870427750000003,10.0,14.86216608884914,6.395088728648205,0.07,NONE@host-5,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,2,6.0477304915445185,3.8870427750000003,10.0,9.248921492294055,4.347045755053753,0.1,NONE@host-5,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,3,6.0477304915445185,3.8870427750000003,10.0,13.409665888503085,6.4413886419954585,0.1,NONE@host-5,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,4,6.0477304915445185,3.8870427750000003,10.0,0.0,2.2894544881754464,0.11,NONE@host-5,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,5,6.0477304915445185,3.8870427750000003,10.0,14.513423588384722,6.371825608358807,0.09,NONE@host-5,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,6,6.0477304915445185,3.8870427750000003,10.0,9.033390017867644,4.38619975539871,0.09,NONE@host-5,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,7,6.0477304915445185,3.8870427750000003,10.0,17.013817190371523,6.548704677685474,0.08,NONE@host-5,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,8,6.0477304915445185,3.8870427750000003,10.0,14.459823807797878,6.368291749512217,0.1,NONE@host-5,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,9,6.0477304915445185,3.8870427750000003,10.0,14.807022075567447,6.39137922434792,0.12,NONE@host-19,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,10,6.0477304915445185,3.8870427750000003,10.0,9.217700281718933,4.341214328141193,0.1,NONE@host-19,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,11,6.0477304915445185,3.8870427750000003,10.0,13.378588021157706,6.4396215431903,0.08,NONE@host-19,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,12,6.0477304915445185,3.8870427750000003,10.0,0.0,2.2743120622972977,0.12,NONE@host-19,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,13,6.0477304915445185,3.8870427750000003,10.0,14.447810347274046,6.367501221752282,0.15,NONE@host-19,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,14,6.0477304915445185,3.8870427750000003,10.0,8.989451335039652,4.37921016135553,0.13,NONE@host-19,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,15,6.0477304915445185,3.8870427750000003,10.0,16.95191313433327,6.5440489077794854,0.13,NONE@host-19,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,16,6.0477304915445185,3.8870427750000003,10.0,14.401823586501212,6.364480299367292,0.16,NONE@host-19,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,17,6.0477304915445185,3.8870427750000003,10.0,14.806202426652568,6.3913241748584415,0.1,NONE@host-25,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,18,6.0477304915445185,3.8870427750000003,10.0,9.221841110002897,4.341987058402609,0.12,NONE@host-25,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,19,6.0477304915445185,3.8870427750000003,10.0,13.375352737060721,6.4394377915681975,0.09,NONE@host-25,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,20,6.0477304915445185,3.8870427750000003,10.0,0.0,2.277646604657522,0.11,NONE@host-25,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,21,6.0477304915445185,3.8870427750000003,10.0,14.457600851642647,6.368145429074311,0.1,NONE@host-25,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,22,6.0477304915445185,3.8870427750000003,10.0,8.997516647223502,4.38049144039482,0.09,NONE@host-25,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,23,6.0477304915445185,3.8870427750000003,10.0,16.96450626866553,6.54499492349565,0.07,NONE@host-25,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,24,6.0477304915445185,3.8870427750000003,10.0,14.411419574542048,6.365109993804659,0.13,NONE@host-25,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,25,6.0477304915445185,3.8870427750000003,10.0,14.911535186597572,6.398419622557412,0.16,USER@host-18,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,26,6.0477304915445185,3.8870427750000003,10.0,9.270752751047619,4.351130400629633,0.23,USER@host-18,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,27,6.0477304915445185,3.8870427750000003,10.0,13.436133501756087,6.442896449624049,0.15,USER@host-18,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,28,6.0477304915445185,3.8870427750000003,10.0,0.0,2.2995453884042987,0.21,USER@host-18,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,29,6.0477304915445185,3.8870427750000003,10.0,14.560046503477537,6.374908510987362,0.2,USER@host-18,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,30,6.0477304915445185,3.8870427750000003,10.0,9.063395705244433,4.390986096214482,0.17,USER@host-18,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,31,6.0477304915445185,3.8870427750000003,10.0,17.05300517109388,6.55165903893636,0.17,USER@host-18,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,32,6.0477304915445185,3.8870427750000003,10.0,14.498457591341934,6.3708377748026095,0.18,USER@host-18,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,33,6.0477304915445185,3.8870427750000003,10.0,14.748086222004064,6.387427521582943,0.17,USER@host-15,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,34,6.0477304915445185,3.8870427750000003,10.0,9.226745663929695,4.342902580372221,0.2,USER@host-15,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,35,6.0477304915445185,3.8870427750000003,10.0,13.372586190711354,6.4392806935288185,0.16,USER@host-15,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,36,6.0477304915445185,3.8870427750000003,10.0,0.0,2.2797697357235918,0.22,USER@host-15,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,37,6.0477304915445185,3.8870427750000003,10.0,14.46391106657413,6.36856083286174,0.25,USER@host-15,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,38,6.0477304915445185,3.8870427750000003,10.0,8.6392266758182,4.324328850464193,0.08,USER@host-15,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,39,6.0477304915445185,3.8870427750000003,10.0,16.996993874432313,6.547438053925623,0.24,USER@host-15,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,40,6.0477304915445185,3.8870427750000003,10.0,14.433467789431626,6.366558163350687,0.31,USER@host-15,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,41,6.0477304915445185,3.8870427750000003,10.0,14.852641753825868,6.394447201198517,0.12,NONE@host-18,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,42,6.0477304915445185,3.8870427750000003,10.0,9.242870898889468,4.345914710452054,0.08,NONE@host-18,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,43,6.0477304915445185,3.8870427750000003,10.0,13.395648696148474,6.440591171785196,0.1,NONE@host-18,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,44,6.0477304915445185,3.8870427750000003,10.0,0.0,2.2885723482334823,0.14,NONE@host-18,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,45,6.0477304915445185,3.8870427750000003,10.0,14.504415922039772,6.371230951825028,0.12,NONE@host-18,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,46,6.0477304915445185,3.8870427750000003,10.0,9.028567077917787,4.385431421157322,0.12,NONE@host-18,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,47,6.0477304915445185,3.8870427750000003,10.0,17.00429285534825,6.547987468791395,0.07,NONE@host-18,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,48,6.0477304915445185,3.8870427750000003,10.0,14.449361884016632,6.3676032868693975,0.08,NONE@host-18,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,49,6.0477304915445185,3.8870427750000003,10.0,14.8230780644578,6.39245809997746,0.19,USER@host-16,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,50,6.0477304915445185,3.8870427750000003,10.0,9.22259838538422,4.342128398103784,0.23,USER@host-16,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,51,6.0477304915445185,3.8870427750000003,10.0,13.387676734699827,6.440137956673554,0.2,USER@host-16,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,52,6.0477304915445185,3.8870427750000003,10.0,0.0,2.275593303292407,0.24,USER@host-16,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,53,6.0477304915445185,3.8870427750000003,10.0,14.455766658235657,6.368024712363756,0.2,USER@host-16,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,54,6.0477304915445185,3.8870427750000003,10.0,8.994182430433844,4.379961663109628,0.28,USER@host-16,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,55,6.0477304915445185,3.8870427750000003,10.0,16.957260738091332,6.544450558924854,0.2,USER@host-16,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,56,6.0477304915445185,3.8870427750000003,10.0,14.408629463136373,6.3649268682137725,0.25,USER@host-16,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,57,6.0477304915445185,3.8870427750000003,10.0,14.683519035392102,6.383113533350828,0.39,ROOT@host-28,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,58,6.0477304915445185,3.8870427750000003,10.0,9.190824770539638,4.3362041214501374,0.39,ROOT@host-28,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,59,6.0477304915445185,3.8870427750000003,9.8,13.282188348569179,6.43416324512576,0.32,ROOT@host-28,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,60,6.0477304915445185,3.8870427750000003,10.0,0.0,2.275993375,0.47,ROOT@host-28,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,61,6.0477304915445185,3.8870427750000003,10.0,14.413153209309481,6.365223794033835,0.46,ROOT@host-28,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,62,6.0477304915445185,3.8870427750000003,10.0,8.97843356083183,4.377461097485532,0.49,ROOT@host-28,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,63,6.0477304915445185,3.8870427750000003,10.0,16.945567354525785,6.5435724173989,0.33,ROOT@host-28,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,64,6.0477304915445185,3.8870427750000003,10.0,14.373856508426092,6.362647120932115,0.42,ROOT@host-28,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,65,6.0477304915445185,3.8870427750000003,10.0,14.917716434329648,6.398837322155803,0.36,ROOT@host-14,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,66,6.0477304915445185,3.8870427750000003,10.0,9.247692648564499,4.34681600976134,0.42,ROOT@host-14,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,67,6.0477304915445185,3.8870427750000003,10.0,0.0,2.292382401084612,0.49,ROOT@host-14,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,68,6.0477304915445185,3.8870427750000003,10.0,14.520623007228469,6.372301115856251,0.45,ROOT@host-14,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,69,6.0477304915445185,3.8870427750000003,10.0,9.037838468604429,4.38690867478902,0.41,ROOT@host-14,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,70,6.0477304915445185,3.8870427750000003,10.0,16.99642512267263,6.5473952503483055,0.38,ROOT@host-14,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,2,71,71,6.0477304915445185,3.8870427750000003,10.0,14.44820104788449,6.367526922426762,0.4,ROOT@host-14,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,1,6.0477304915445185,3.8870427750000003,10.0,22.39742172681922,7.002619074125093,0.01,NONE@host-5,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,2,6.0477304915445185,3.8870427750000003,10.0,17.92898410197966,6.053613311639532,0.01,NONE@host-5,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,3,6.0477304915445185,3.8870427750000003,10.0,17.468835439930334,6.702122334703019,0.02,NONE@host-5,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,4,6.0477304915445185,3.8870427750000003,10.0,0.0,3.5385609493203884,0.01,NONE@host-5,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,5,6.0477304915445185,3.8870427750000003,10.0,22.39742172681922,7.002619074125093,0.01,NONE@host-5,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,6,6.0477304915445185,3.8870427750000003,10.0,22.405722533751415,7.003388872302174,0.01,NONE@host-5,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,7,6.0477304915445185,3.8870427750000003,10.0,22.39742172681922,7.002619074125093,0.01,NONE@host-5,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,8,6.0477304915445185,3.8870427750000003,10.0,22.39742172681922,7.002619074125093,0.01,NONE@host-5,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,9,6.0477304915445185,3.8870427750000003,10.0,22.39314804404225,7.002222820635609,0.01,NONE@host-19,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,10,6.0477304915445185,3.8870427750000003,10.0,17.925563047918175,6.053154934361824,0.02,NONE@host-19,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,11,6.0477304915445185,3.8870427750000003,10.0,17.468835439930334,6.702122334703019,0.01,NONE@host-19,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,12,6.0477304915445185,3.8870427750000003,10.0,0.0,3.5339906958688525,0.02,NONE@host-19,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,13,6.0477304915445185,3.8870427750000003,10.0,22.39314804404225,7.002222820635609,0.02,NONE@host-19,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,14,6.0477304915445185,3.8870427750000003,10.0,22.4016124254646,7.003007685022098,0.01,NONE@host-19,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,15,6.0477304915445185,3.8870427750000003,10.0,22.39314804404225,7.002222820635609,0.01,NONE@host-19,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,16,6.0477304915445185,3.8870427750000003,10.0,22.39314804404225,7.002222820635609,0.03,NONE@host-19,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,17,6.0477304915445185,3.8870427750000003,10.0,22.39742172681922,7.002619074125093,0.02,NONE@host-25,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,18,6.0477304915445185,3.8870427750000003,10.0,17.92898410197966,6.053613311639532,0.02,NONE@host-25,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,19,6.0477304915445185,3.8870427750000003,10.0,17.468835439930334,6.702122334703019,0.02,NONE@host-25,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,20,6.0477304915445185,3.8870427750000003,10.0,0.0,3.5385609493203884,0.02,NONE@host-25,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,21,6.0477304915445185,3.8870427750000003,10.0,22.39742172681922,7.002619074125093,0.02,NONE@host-25,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,22,6.0477304915445185,3.8870427750000003,10.0,22.405722533751415,7.003388872302174,0.02,NONE@host-25,NONE@host-15
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,23,6.0477304915445185,3.8870427750000003,10.0,22.39742172681922,7.002619074125093,0.01,NONE@host-25,USER@host-27
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,24,6.0477304915445185,3.8870427750000003,10.0,22.39742172681922,7.002619074125093,0.01,NONE@host-25,NONE@host-8
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,25,6.0477304915445185,3.8870427750000003,10.0,22.45056164817536,7.007550617662967,0.03,USER@host-18,USER@host-26
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,26,6.0477304915445185,3.8870427750000003,10.0,17.971522248414335,6.059317279089074,0.04,USER@host-18,NONE@host-6
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,27,6.0477304915445185,3.8870427750000003,10.0,17.46179874382958,6.701620957820453,0.03,USER@host-18,USER@host-14
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,28,6.0477304915445185,3.8870427750000003,10.0,0.0,3.5510432486633667,0.03,USER@host-18,NONE@host-29
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,29,6.0477304915445185,3.8870427750000003,10.0,22.45056164817536,7.007550617662967,0.03,USER@host-18,NONE@host-22
s1_h30_v10_filter_aggregation,1,30,10,NETSPA,0,3,71,30,6.0477304915445185,3.8870427750000003,10.0,22.457983256785514,7.008240018600811,0.03,USER@host-18,NONE@host-15
